Title="Input data for auralization"
Variables="Freq","Level"
##########################################
# retarded time	=      5.2021
# source time	=      0.1000
# speed of sound=    342.4376
# xpos	=  -1697.6000
# ypos	=      0.1000
# alt	=    414.4000
# xobs  =      0.0000
# yobs  =      0.0000
# zobs  =      1.2000
# phix  =     32.5427
# phiy  =      0.0000
# dist  =   1747.1634
# distxy=   1697.6000
# vel   =     86.0000
# n1    =     89.8520
##########################################
ZONE T="time=        5.20 airframe broadband" I=31 F=POINT
ZONE T="time=       22.62 engine buzzsaw noise" I=31 F=POINT
     18.9713     83.4269
     23.7141     83.4269
     29.8797     83.4269
     37.9425     83.4269
     47.4281     83.4269
     59.7595     86.4654
     75.8850     89.6228
     94.8563     92.5958
    118.5704     95.6038
    151.7701     98.9932
    189.7126    102.1387
    237.1407    105.3940
    298.7973    108.9191
    379.4252    110.9620
    474.2814    114.3767
    597.5946    119.0154
    758.8503    117.4487
    948.5629    114.7565
   1185.7036    115.1187
   1517.7006    113.5865
   1897.1258    110.5754
   2371.4072    107.6003
   2987.9731    104.5440
   3794.2516    101.4020
   4742.8145     98.4773
   5975.9462     95.4547
   7588.5032     92.3348
   9485.6289     89.4231
  11857.0362     86.5130
  15177.0063     83.2948
  18971.2579     80.3864
ZONE T="time=       22.62  fan harmonics" I=5 F=POINT
   2575.0033    132.9981
   5150.0065    123.9937
   7725.0098    114.9905
  10300.0130    105.9905
  12875.0163     96.9905
##########################################
# retarded time	=     22.7295
# source time	=     20.9000
# speed of sound=    342.0428
# xpos	=     74.7000
# ypos	=      0.1000
# alt	=    622.5000
# xobs  =      0.0000
# yobs  =      0.0000
# zobs  =      1.2000
# phix  =    115.7501
# phiy  =      0.0000
# dist  =    625.7745
# distxy=     74.7000
# vel   =     86.0000
# n1    =     90.5280
##########################################
ZONE T="time=       22.73 airframe broadband" I=31 F=POINT
     18.8874     95.1728
     23.6092     96.1419
     29.7476     97.1456
     37.7747     98.1831
     47.2184     99.1522
     59.4952    100.1559
     75.5495    101.1934
     94.4368    102.1625
    118.0460    103.1316
    151.0989    103.4660
    188.8736    103.5100
    236.0920    103.2448
    297.4760    102.4377
    377.7473    101.4002
    472.1841    100.4311
    594.9520     99.4274
    755.4946     98.3899
    944.3682     97.4208
   1180.4602     96.4517
   1510.9891     95.3796
   1888.7364     94.4105
   2360.9205     93.4414
   2974.7598     92.4377
   3777.4728     91.4002
   4721.8410     90.4311
   5949.5196     89.4274
   7554.9455     88.3899
   9443.6819     87.4208
  11804.6024     86.4517
  15109.8911     85.3796
  18887.3639     84.4105
ZONE T="time=       22.73 engine broadband (no buzzsaw)" I=31 F=POINT
     18.8874    122.9313
     23.6092    122.9313
     29.7476    122.9313
     37.7747    122.9313
     47.2184    122.9313
     59.4952    124.0532
     75.5495    124.8503
     94.4368    125.2500
    118.0460    125.3311
    151.0989    125.1976
    188.8736    124.9274
    236.0920    124.5105
    297.4760    123.8978
    377.7473    123.1227
    472.1841    122.3804
    594.9520    121.7196
    755.4946    121.3758
    944.3682    121.6508
   1180.4602    122.6323
   1510.9891    124.2872
   1888.7364    125.9247
   2360.9205    127.4438
   2974.7598    128.7642
   3777.4728    129.7925
   4721.8410    130.4165
   5949.5196    130.7081
   7554.9455    130.6243
   9443.6819    130.1898
  11804.6024    129.4099
  15109.8911    128.1436
  18887.3639    126.6346
ZONE T="time=       22.73 engine buzzsaw noise" I=31 F=POINT
     18.8874     83.3742
     23.6092     83.3742
     29.7476     83.3742
     37.7747     83.3742
     47.2184     83.3742
     59.4952     86.4126
     75.5495     89.5699
     94.4368     92.5428
    118.0460     95.5506
    151.0989     98.9396
    188.8736    102.0847
    236.0920    105.3393
    297.4760    108.8636
    377.7473    110.9034
    472.1841    114.3153
    594.9520    118.9534
    755.4946    117.3883
    944.3682    114.6956
   1180.4602    115.0571
   1510.9891    113.5258
   1888.7364    110.5146
   2360.9205    107.5395
   2974.7598    104.4832
   3777.4728    101.3413
   4721.8410     98.4166
   5949.5196     95.3939
   7554.9455     92.2740
   9443.6819     89.3623
  11804.6024     86.4522
  15109.8911     83.2340
  18887.3639     80.3256
ZONE T="time=       22.73  fan harmonics" I=5 F=POINT
   2563.7261    133.1047
   5127.4523    124.1006
   7691.1784    115.0979
  10254.9046    106.0979
  12818.6307     97.0979
##########################################
# retarded time	=     22.8373
# source time	=     21.0000
# speed of sound=    342.0403
# xpos	=     85.4000
# ypos	=      0.1000
# alt	=    623.8000
# xobs  =      0.0000
# yobs  =      0.0000
# zobs  =      1.2000
# phix  =    116.9367
# phiy  =      0.0000
# dist  =    628.4297
# distxy=     85.4000
# vel   =     86.0000
# n1    =     90.5322
##########################################
ZONE T="time=       22.84 airframe broadband" I=31 F=POINT
     18.7977     95.0899
     23.4971     96.0590
     29.6063     97.0627
     37.5953     98.1002
     46.9941     99.0693
     59.2126    100.0730
     75.1906    101.1105
     93.9883    102.0796
    117.4854    103.0487
    150.3813    103.3831
    187.9766    103.4271
    234.9707    103.1619
    296.0631    102.3548
    375.9532    101.3173
    469.9414    100.3482
    592.1262     99.3445
    751.9063     98.3070
    939.8829     97.3379
   1174.8536     96.3688
   1503.8126     95.2967
   1879.7658     94.3276
   2349.7072     93.3585
   2960.6311     92.3548
   3759.5316     91.3173
   4699.4144     90.3482
   5921.2622     89.3445
   7519.0631     88.3070
   9398.8289     87.3379
  11748.5361     86.3688
  15038.1262     85.2967
  18797.6578     84.3276
ZONE T="time=       22.84 engine broadband (no buzzsaw)" I=31 F=POINT
     18.7977    123.2039
     23.4971    123.2039
     29.6063    123.2039
     37.5953    123.2039
     46.9941    123.2039
     59.2126    124.3752
     75.1906    125.1840
     93.9883    125.5561
    117.4854    125.5783
    150.3813    125.3726
    187.9766    125.0440
    234.9707    124.5652
    296.0631    123.8908
    375.9532    123.0664
    469.9414    122.2878
    592.1262    121.6019
    751.9063    121.2691
    939.8829    121.5913
   1174.8536    122.6320
   1503.8126    124.3364
   1879.7658    125.9997
   2349.7072    127.5327
   2960.6311    128.8605
   3759.5316    129.8925
   4699.4144    130.5185
   5921.2622    130.8113
   7519.0631    130.7283
   9398.8289    130.2942
  11748.5361    129.5143
  15038.1262    128.2482
  18797.6578    126.7391
ZONE T="time=       22.84 engine buzzsaw noise" I=31 F=POINT
     18.7977     83.3171
     23.4971     83.3171
     29.6063     83.3171
     37.5953     83.3171
     46.9941     83.3171
     59.2126     86.3554
     75.1906     89.5127
     93.9883     92.4854
    117.4854     95.4930
    150.3813     98.8816
    187.9766    102.0262
    234.9707    105.2801
    296.0631    108.8035
    375.9532    110.8399
    469.9414    114.2490
    592.1262    118.8862
    751.9063    117.3229
    939.8829    114.6295
   1174.8536    114.9903
   1503.8126    113.4600
   1879.7658    110.4488
   2349.7072    107.4737
   2960.6311    104.4174
   3759.5316    101.2755
   4699.4144     98.3507
   5921.2622     95.3281
   7519.0631     92.2082
   9398.8289     89.2965
  11748.5361     86.3864
  15038.1262     83.1682
  18797.6578     80.2598
ZONE T="time=       22.84  fan harmonics" I=5 F=POINT
   2551.6682    133.2204
   5103.3364    124.2167
   7655.0046    115.2144
  10206.6729    106.2144
  12758.3411     97.2144
##########################################
# retarded time	=     22.9456
# source time	=     21.1000
# speed of sound=    342.0378
# xpos	=     96.1000
# ypos	=      0.1000
# alt	=    625.1000
# xobs  =      0.0000
# yobs  =      0.0000
# zobs  =      1.2000
# phix  =    117.6192
# phiy  =      0.0000
# dist  =    631.2578
# distxy=     96.1000
# vel   =     86.0000
# n1    =     90.5364
##########################################
ZONE T="time=       22.95 airframe broadband" I=31 F=POINT
     18.7467     95.0426
     23.4334     96.0117
     29.5261     97.0154
     37.4934     98.0529
     46.8668     99.0220
     59.0522    100.0257
     74.9869    101.0632
     93.7336    102.0323
    117.1670    103.0014
    149.9737    103.3358
    187.4672    103.3798
    234.3340    103.1146
    295.2608    102.3074
    374.9344    101.2699
    468.6680    100.3008
    590.5216     99.2971
    749.8687     98.2596
    937.3359     97.2905
   1171.6699     96.3214
   1499.7375     95.2493
   1874.6718     94.2802
   2343.3398     93.3111
   2952.6081     92.3074
   3749.3437     91.2699
   4686.6796     90.3008
   5905.2163     89.2971
   7498.6873     88.2596
   9373.3592     87.2905
  11716.6990     86.3214
  14997.3747     85.2493
  18746.7184     84.2802
ZONE T="time=       22.95 engine broadband (no buzzsaw)" I=31 F=POINT
     18.7467    123.3623
     23.4334    123.3623
     29.5261    123.3623
     37.4934    123.3623
     46.8668    123.3623
     59.0522    124.5618
     74.9869    125.3769
     93.7336    125.7328
    117.1670    125.7210
    149.9737    125.4738
    187.4672    125.1117
    234.3340    124.5972
    295.2608    123.8873
    374.9344    123.0348
    468.6680    122.2354
    590.5216    121.5354
    749.8687    121.2096
    937.3359    121.5596
   1171.6699    122.6339
   1499.7375    124.3660
   1874.6718    126.0434
   2343.3398    127.5840
   2952.6081    128.9157
   3749.3437    129.9499
   4686.6796    130.5769
   5905.2163    130.8704
   7498.6873    130.7879
   9373.3592    130.3540
  11716.6990    129.5743
  14997.3747    128.3082
  18746.7184    126.7992
ZONE T="time=       22.95 engine buzzsaw noise" I=31 F=POINT
     18.7467     83.2852
     23.4334     83.2852
     29.5261     83.2852
     37.4934     83.2852
     46.8668     83.2852
     59.0522     86.3235
     74.9869     89.4806
     93.7336     92.4532
    117.1670     95.4605
    149.9737     98.8488
    187.4672    101.9929
    234.3340    105.2461
    295.2608    108.7687
    374.9344    110.8016
    468.6680    114.2078
    590.5216    118.8443
    749.8687    117.2826
    937.3359    114.5887
   1171.6699    114.9488
   1499.7375    113.4194
   1874.6718    110.4082
   2343.3398    107.4331
   2952.6081    104.3768
   3749.3437    101.2349
   4686.6796     98.3101
   5905.2163     95.2875
   7498.6873     92.1676
   9373.3592     89.2559
  11716.6990     86.3458
  14997.3747     83.1276
  18746.7184     80.2192
ZONE T="time=       22.95  fan harmonics" I=5 F=POINT
   2544.8717    133.2869
   5089.7435    124.2835
   7634.6152    115.2814
  10179.4870    106.2814
  12724.3587     97.2814
##########################################
# retarded time	=     23.0541
# source time	=     21.2000
# speed of sound=    342.0356
# xpos	=    106.8000
# ypos	=      0.1000
# alt	=    626.3000
# xobs  =      0.0000
# yobs  =      0.0000
# zobs  =      1.2000
# phix  =    118.4119
# phiy  =      0.0000
# dist  =    634.1579
# distxy=    106.8000
# vel   =     86.0000
# n1    =     90.5403
##########################################
ZONE T="time=       23.05 airframe broadband" I=31 F=POINT
     18.6881     94.9880
     23.3601     95.9571
     29.4337     96.9608
     37.3762     97.9983
     46.7202     98.9674
     58.8675     99.9711
     74.7524    101.0086
     93.4405    101.9777
    116.8006    102.9468
    149.5047    103.2812
    186.8809    103.3252
    233.6012    103.0600
    294.3375    102.2528
    373.7619    101.2153
    467.2023    100.2462
    588.6749     99.2425
    747.5237     98.2050
    934.4046     97.2359
   1168.0058     96.2668
   1495.0474     95.1947
   1868.8093     94.2256
   2336.0116     93.2565
   2943.3746     92.2528
   3737.6186     91.2153
   4672.0232     90.2462
   5886.7492     89.2425
   7475.2371     88.2050
   9344.0464     87.2359
  11680.0580     86.2668
  14950.4743     85.1947
  18688.0928     84.2256
ZONE T="time=       23.05 engine broadband (no buzzsaw)" I=31 F=POINT
     18.6881    123.5466
     23.3601    123.5466
     29.4337    123.5466
     37.3762    123.5466
     46.7202    123.5466
     58.8675    124.7785
     74.7524    125.6005
     93.4405    125.9372
    116.8006    125.8856
    149.5047    125.5904
    186.8809    125.1891
    233.6012    124.6332
    294.3375    123.8822
    373.7619    122.9971
    467.2023    122.1736
    588.6749    121.4577
    747.5237    121.1412
    934.4046    121.5244
   1168.0058    122.6380
   1495.0474    124.4017
   1868.8093    126.0952
   2336.0116    127.6443
   2943.3746    128.9804
   3737.6186    130.0169
   4672.0232    130.6451
   5886.7492    130.9394
   7475.2371    130.8573
   9344.0464    130.4236
  11680.0580    129.6441
  14950.4743    128.3781
  18688.0928    126.8690
ZONE T="time=       23.05 engine buzzsaw noise" I=31 F=POINT
     18.6881     83.2476
     23.3601     83.2476
     29.4337     83.2476
     37.3762     83.2476
     46.7202     83.2476
     58.8675     86.2858
     74.7524     89.4429
     93.4405     92.4153
    116.8006     95.4224
    149.5047     98.8103
    186.8809    101.9540
    233.6012    105.2066
    294.3375    108.7283
    373.7619    110.7582
    467.2023    114.1616
    588.6749    118.7974
    747.5237    117.2374
    934.4046    114.5429
   1168.0058    114.9024
   1495.0474    113.3738
   1868.8093    110.3626
   2336.0116    107.3875
   2943.3746    104.3312
   3737.6186    101.1892
   4672.0232     98.2645
   5886.7492     95.2419
   7475.2371     92.1220
   9344.0464     89.2103
  11680.0580     86.3002
  14950.4743     83.0819
  18688.0928     80.1735
ZONE T="time=       23.05  fan harmonics" I=5 F=POINT
   2537.0221    133.3644
   5074.0442    124.3612
   7611.0663    115.3593
  10148.0885    106.3593
  12685.1106     97.3593
##########################################
# retarded time	=     23.2633
# source time	=     21.4000
# speed of sound=    342.0331
# xpos	=    117.4000
# ypos	=      0.1000
# alt	=    627.6000
# xobs  =      0.0000
# yobs  =      0.0000
# zobs  =      1.2000
# phix  =    119.7548
# phiy  =      0.0000
# dist  =    637.3066
# distxy=    117.4000
# vel   =     86.0000
# n1    =     90.5445
##########################################
ZONE T="time=       23.26 airframe broadband" I=31 F=POINT
     18.5901     94.8965
     23.2377     95.8656
     29.2794     96.8693
     37.1802     97.9068
     46.4753     98.8759
     58.5589     99.8796
     74.3605    100.9171
     92.9506    101.8862
    116.1883    102.8553
    148.7210    103.1897
    185.9012    103.2337
    232.3765    102.9685
    292.7944    102.1613
    371.8024    101.1238
    464.7530    100.1547
    585.5888     99.1510
    743.6049     98.1135
    929.5061     97.1444
   1161.8826     96.1753
   1487.2098     95.1032
   1859.0122     94.1341
   2323.7652     93.1650
   2927.9442     92.1613
   3718.0244     91.1238
   4647.5305     90.1547
   5855.8884     89.1510
   7436.0488     88.1135
   9295.0610     87.1444
  11618.8262     86.1753
  14872.0976     85.1032
  18590.1220     84.1341
ZONE T="time=       23.26 engine broadband (no buzzsaw)" I=31 F=POINT
     18.5901    123.8601
     23.2377    123.8601
     29.2794    123.8601
     37.1802    123.8601
     46.4753    123.8601
     58.5589    125.1458
     74.3605    125.9782
     92.9506    126.2811
    116.1883    126.1613
    148.7210    125.7851
